Age,Attrition,BusinessTravel,Department,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager
35,0,Travel_Rarely,Sales,4,Life Sciences,3,Female,3,2,Sales Executive,4,Married,5204,Yes,3,4,0,10,3,10,8,9
27,0,Travel_Rarely,Sales,3,Marketing,4,Male,3,2,Sales Executive,4,Single,4105,No,3,1,0,7,3,7,7,7
32,0,Travel_Rarely,Research & Development,4,Life Sciences,4,Male,2,2,Manufacturing Director,4,Single,9679,No,4,2,0,8,3,1,0,0
31,1,Travel_Frequently,Sales,4,Marketing,1,Male,3,2,Sales Executive,4,Married,5617,Yes,3,3,0,10,3,10,7,8
53,1,Travel_Rarely,Sales,4,Life Sciences,1,Male,3,3,Sales Executive,1,Single,10448,Yes,3,2,0,15,2,2,2,2
54,0,Travel_Rarely,Research & Development,2,Life Sciences,1,Female,3,2,Research Scientist,3,Married,2897,No,3,3,2,9,2,4,3,3
33,0,Travel_Frequently,Research & Development,2,Life Sciences,4,Male,3,2,Healthcare Representative,3,Divorced,5968,No,4,3,3,9,3,9,7,8
43,0,Travel_Rarely,Research & Development,3,Life Sciences,1,Male,3,3,Healthcare Representative,3,Married,7510,No,3,2,1,10,3,10,9,9
38,0,Travel_Frequently,Human Resources,4,Other,4,Male,3,1,Human Resources,2,Married,2991,Yes,3,2,1,7,3,6,2,2
55,0,Travel_Rarely,Human Resources,4,Human Resources,3,Male,4,5,Manager,2,Married,19636,Yes,3,1,1,35,3,10,9,4
31,0,Travel_Rarely,Research & Development,1,Medical,4,Female,1,1,Laboratory Technician,4,Divorced,1129,Yes,3,3,3,1,3,1,0,0
39,0,Travel_Rarely,Sales,4,Marketing,2,Male,3,4,Sales Executive,1,Single,13341,No,3,1,0,21,3,20,8,10
42,0,Non-Travel,Research & Development,2,Life Sciences,4,Male,2,2,Research Scientist,3,Single,4332,No,3,4,0,20,3,20,9,7
31,0,Non-Travel,Research & Development,3,Medical,3,Female,3,3,Research Director,3,Married,11031,No,4,3,1,13,4,11,7,8
54,0,Travel_Rarely,Research & Development,3,Medical,3,Female,3,2,Manufacturing Director,1,Single,4440,Yes,3,4,0,9,3,5,2,4
24,0,Travel_Rarely,Research & Development,2,Life Sciences,2,Male,2,2,Healthcare Representative,3,Single,4617,No,3,2,0,4,2,4,3,2
23,0,Travel_Rarely,Research & Development,2,Other,4,Male,3,1,Laboratory Technician,4,Single,2647,No,3,3,0,5,4,5,2,4
40,0,Travel_Frequently,Research & Development,3,Technical Degree,4,Female,3,2,Laboratory Technician,3,Married,6323,No,3,1,1,10,4,10,9,4
40,0,Travel_Rarely,Sales,2,Marketing,2,Female,3,2,Sales Executive,2,Married,5677,No,3,3,1,15,3,11,8,10
25,0,Travel_Rarely,Human Resources,3,Human Resources,3,Female,3,1,Human Resources,2,Married,2187,No,3,3,0,6,3,2,0,2
30,0,Travel_Rarely,Research & Development,2,Medical,4,Male,3,1,Laboratory Technician,2,Married,3748,No,3,3,0,12,2,12,8,7
25,0,Travel_Rarely,Research & Development,1,Other,4,Male,3,1,Laboratory Technician,3,Divorced,3977,Yes,3,3,1,7,2,2,2,2
47,0,Travel_Rarely,Research & Development,3,Medical,1,Male,3,3,Healthcare Representative,3,Single,8633,No,4,2,0,25,3,17,14,11
33,0,Non-Travel,Research & Development,2,Medical,2,Male,2,1,Laboratory Technician,3,Divorced,2008,No,3,3,3,1,2,1,1,0
38,0,Travel_Rarely,Sales,4,Life Sciences,4,Male,3,2,Sales Executive,2,Married,4440,No,3,1,2,16,3,15,13,8
31,0,Travel_Rarely,Sales,2,Life Sciences,1,Male,3,1,Sales Representative,3,Married,3067,No,3,3,1,3,3,2,2,2
38,0,Travel_Frequently,Research & Development,4,Life Sciences,1,Male,2,2,Manufacturing Director,3,Married,5321,No,3,4,1,10,3,8,3,7
42,0,Travel_Rarely,Research & Development,4,Life Sciences,4,Male,3,2,Research Scientist,1,Divorced,5410,Yes,3,3,1,9,2,4,3,2
41,0,Travel_Rarely,Research & Development,3,Life Sciences,4,Male,3,1,Research Scientist,4,Married,2782,No,4,1,1,12,3,5,3,0
47,0,Non-Travel,Research & Development,1,Medical,3,Female,3,3,Research Director,2,Married,11957,No,3,1,2,14,1,13,8,12
35,0,Travel_Rarely,Research & Development,4,Medical,4,Male,3,1,Laboratory Technician,3,Married,2660,Yes,3,3,1,5,3,2,2,2
22,0,Travel_Rarely,Research & Development,2,Life Sciences,4,Male,3,1,Research Scientist,3,Single,3375,No,3,4,0,4,4,3,2,2
35,0,Travel_Rarely,Research & Development,4,Medical,2,Male,3,2,Research Scientist,3,Single,5098,No,3,2,0,10,3,10,7,8
33,0,Travel_Rarely,Research & Development,2,Medical,2,Female,3,2,Healthcare Representative,4,Married,4878,Yes,3,1,1,10,3,9,7,1
32,0,Travel_Rarely,Research & Development,4,Life Sciences,3,Female,2,1,Laboratory Technician,2,Single,2837,No,3,3,0,6,3,6,2,1
40,0,Travel_Rarely,Research & Development,4,Life Sciences,1,Male,3,1,Laboratory Technician,4,Married,2406,No,3,3,2,8,2,1,0,0
32,0,Travel_Rarely,Sales,4,Medical,2,Male,2,1,Sales Representative,2,Married,2269,No,3,2,1,3,3,2,2,2
39,0,Travel_Rarely,Research & Development,1,Life Sciences,1,Male,3,2,Research Scientist,4,Single,4108,No,3,1,0,18,3,7,7,7
38,0,Travel_Rarely,Research & Development,3,Medical,2,Female,1,3,Research Director,3,Married,13206,No,3,1,1,20,3,18,16,11
32,0,Travel_Rarely,Sales,4,Marketing,3,Female,3,3,Sales Executive,4,Married,10422,No,3,3,2,14,3,14,10,7
37,0,Travel_Rarely,Research & Development,3,Life Sciences,3,Female,4,3,Research Director,4,Married,13744,Yes,4,1,1,16,3,16,11,8
25,0,Travel_Rarely,Sales,2,Other,1,Female,3,2,Sales Executive,3,Divorced,4907,Yes,4,2,1,6,2,5,3,4
52,0,Non-Travel,Sales,4,Life Sciences,1,Male,3,1,Sales Representative,4,Divorced,3482,No,3,2,2,16,2,9,8,0
44,0,Travel_Rarely,Research & Development,3,Medical,2,Male,3,1,Research Scientist,4,Single,2436,Yes,3,3,0,6,3,4,3,2
21,0,Travel_Rarely,Sales,1,Medical,3,Male,3,1,Sales Representative,1,Single,2380,Yes,3,4,0,2,3,2,2,2
39,0,Non-Travel,Research & Development,3,Life Sciences,4,Male,3,5,Manager,4,Single,19431,No,3,3,0,21,2,6,0,3
23,1,Travel_Frequently,Sales,3,Marketing,4,Male,3,1,Sales Representative,1,Married,1790,No,3,1,1,1,2,1,0,0
36,0,Travel_Rarely,Sales,3,Medical,1,Female,2,3,Sales Executive,4,Married,7644,No,3,3,2,10,3,9,7,4
36,0,Travel_Frequently,Research & Development,2,Life Sciences,4,Female,3,2,Manufacturing Director,2,Divorced,5131,No,3,2,3,18,3,4,2,2
56,0,Non-Travel,Research & Development,4,Life Sciences,3,Male,3,2,Healthcare Representative,3,Divorced,6306,No,4,1,1,13,2,13,12,9
29,1,Travel_Rarely,Research & Development,4,Medical,1,Male,3,1,Research Scientist,4,Married,4787,Yes,3,2,3,4,4,2,2,2
42,0,Travel_Rarely,Research & Development,3,Life Sciences,1,Male,3,5,Manager,3,Married,18880,No,3,1,0,24,2,22,6,14
56,1,Travel_Rarely,Research & Development,2,Technical Degree,4,Male,3,1,Laboratory Technician,3,Married,2339,No,3,4,1,14,1,10,9,8
41,0,Travel_Rarely,Research & Development,4,Life Sciences,1,Female,2,4,Manufacturing Director,2,Married,13570,No,4,3,1,21,3,20,7,10
34,0,Travel_Rarely,Sales,3,Marketing,4,Female,2,2,Sales Executive,3,Married,6712,No,4,4,2,8,3,8,7,7
36,0,Non-Travel,Sales,4,Marketing,4,Male,1,2,Sales Executive,4,Divorced,5406,No,4,1,1,15,2,15,12,11
41,0,Travel_Rarely,Sales,3,Life Sciences,3,Male,2,2,Sales Executive,2,Divorced,8938,No,3,3,1,14,3,5,4,4
32,0,Travel_Rarely,Research & Development,3,Technical Degree,4,Male,3,1,Research Scientist,1,Single,2439,No,3,4,0,4,3,4,2,2
35,0,Travel_Rarely,Human Resources,4,Life Sciences,3,Female,3,3,Human Resources,4,Single,8837,Yes,3,3,0,9,3,9,0,7
38,0,Travel_Rarely,Sales,2,Life Sciences,1,Female,3,2,Sales Executive,4,Married,5343,No,3,3,1,10,3,10,7,9
50,1,Travel_Frequently,Sales,4,Life Sciences,2,Male,3,2,Sales Executive,3,Divorced,6728,No,3,4,2,12,3,6,3,1
36,0,Travel_Rarely,Sales,4,Marketing,2,Female,2,2,Sales Executive,4,Married,6652,No,3,1,1,8,2,6,3,0
45,0,Travel_Rarely,Sales,3,Life Sciences,4,Female,3,2,Sales Executive,3,Single,4850,No,3,3,0,8,3,5,3,1
40,0,Travel_Rarely,Research & Development,4,Life Sciences,3,Male,2,1,Research Scientist,3,Single,2809,No,3,4,0,8,3,2,2,2
35,0,Travel_Frequently,Research & Development,4,Life Sciences,3,Male,3,2,Healthcare Representative,3,Married,5689,Yes,3,4,2,10,4,10,2,2
40,0,Travel_Rarely,Research & Development,4,Medical,3,Female,3,1,Research Scientist,3,Married,2001,No,3,2,3,20,3,5,3,2
35,0,Travel_Rarely,Research & Development,4,Life Sciences,3,Female,1,1,Research Scientist,4,Married,2977,No,3,4,1,4,3,4,3,1
29,0,Travel_Rarely,Research & Development,2,Other,4,Male,2,2,Laboratory Technician,2,Married,4025,Yes,3,1,1,10,3,4,3,3
29,0,Travel_Rarely,Research & Development,4,Medical,4,Female,2,1,Research Scientist,1,Single,3785,No,3,2,0,5,1,5,4,4
50,1,Travel_Rarely,Sales,3,Marketing,4,Male,2,3,Sales Executive,1,Divorced,10854,Yes,3,2,1,20,3,3,2,0
39,0,Travel_Rarely,Sales,1,Marketing,2,Female,2,4,Sales Executive,4,Married,12031,No,3,1,1,21,2,20,9,6
31,0,Non-Travel,Research & Development,3,Medical,2,Male,3,2,Manufacturing Director,1,Single,9936,No,3,2,0,10,3,9,4,7
26,0,Travel_Rarely,Sales,3,Other,4,Female,2,1,Sales Representative,3,Single,2966,No,3,4,0,5,3,4,2,0
36,0,Travel_Frequently,Research & Development,2,Medical,3,Male,4,2,Laboratory Technician,4,Married,2571,No,3,3,1,17,3,5,2,3
39,0,Travel_Rarely,Research & Development,1,Medical,4,Male,2,3,Healthcare Representative,1,Married,9991,No,3,1,1,9,3,7,7,7
27,0,Travel_Rarely,Research & Development,3,Life Sciences,2,Male,4,2,Manufacturing Director,2,Married,6142,Yes,4,2,1,6,3,6,2,3
49,0,Travel_Frequently,Sales,3,Medical,4,Male,2,2,Sales Executive,2,Married,5390,No,3,4,0,17,2,9,6,8
34,0,Travel_Rarely,Research & Development,3,Medical,2,Male,4,2,Laboratory Technician,3,Married,4404,No,3,1,0,6,4,4,3,2
